OrderID,OrderDate,ShippingDate,CustomerID,ProductID,Quantity,Discount,Sales,Profit,ShippingDurationDays,OrderYear,OrderMonth,OrderQuarter,ProfitMargin
ORD-002671,2023-05-26 13:00:00,2023-05-31 13:00:00,CUST-0568,PROD-0039,5,0.1,3305.66,1304.61,5,2023,5,2,39.46594628606693
ORD-002672,2023-11-16 12:00:00,2023-11-19 12:00:00,CUST-0606,PROD-0079,9,0.05,8033.07,5155.68,3,2023,11,4,64.18069306006296
ORD-002673,2023-02-09 18:00:00,2023-02-11 18:00:00,CUST-0068,PROD-0051,2,0.05,196.42,93.52,2,2023,2,1,47.61225944404847
ORD-002674,2023-05-24 05:00:00,2023-05-27 05:00:00,CUST-0776,PROD-0031,10,0.0,1204.4,686.0,3,2023,5,2,56.95782132181999
ORD-002675,2023-03-06 16:00:00,2023-03-11 16:00:00,CUST-0843,PROD-0052,7,0.1,2627.04,994.92,5,2023,3,1,37.8722821121871
ORD-002676,2023-10-22 18:00:00,2023-10-27 18:00:00,CUST-0467,PROD-0111,5,0.2,2477.44,1268.79,5,2023,10,4,51.21375290622577
ORD-002677,2023-04-18 05:00:00,2023-04-19 05:00:00,CUST-0624,PROD-0066,4,0.05,3652.45,2406.65,1,2023,4,2,65.89138797245685
ORD-002678,2023-02-16 19:00:00,2023-02-18 19:00:00,CUST-0943,PROD-0137,3,0.05,1547.09,699.62,2,2023,2,1,45.221674240024825
ORD-002679,2023-09-01 00:00:00,2023-09-04 00:00:00,CUST-0533,PROD-0184,2,0.0,1883.3,1048.4,3,2023,9,3,55.66824191578612
ORD-002680,2023-03-12 16:00:00,2023-03-19 16:00:00,CUST-0932,PROD-0166,8,0.2,3153.09,1551.17,7,2023,3,1,49.19523388168432
ORD-002681,2023-12-07 15:00:00,2023-12-10 15:00:00,CUST-0640,PROD-0084,5,0.0,1701.1,1124.0,3,2023,12,4,66.07489271647758
ORD-002682,2023-05-04 17:00:00,2023-05-08 17:00:00,CUST-0060,PROD-0072,7,0.2,2590.84,716.66,4,2023,5,2,27.66129903814979
ORD-002683,2023-12-28 15:00:00,2023-12-31 15:00:00,CUST-0780,PROD-0006,5,0.1,2046.24,1174.39,3,2023,12,4,57.392583470169676
ORD-002684,2023-09-29 02:00:00,2023-10-04 02:00:00,CUST-0160,PROD-0124,4,0.05,539.64,290.04,5,2023,9,3,53.74694240604848
ORD-002685,2023-11-21 08:00:00,2023-11-27 08:00:00,CUST-0962,PROD-0168,3,0.2,1251.5,692.51,6,2023,11,4,55.334398721534164
ORD-002686,2023-10-14 14:00:00,2023-10-18 14:00:00,CUST-0775,PROD-0074,5,0.0,2711.3,1486.45,4,2023,10,4,54.82425404787371
ORD-002687,2023-10-13 13:00:00,2023-10-19 13:00:00,CUST-0024,PROD-0187,6,0.05,5665.69,3664.57,6,2023,10,4,64.68003014637229
ORD-002688,2023-01-13 11:00:00,2023-01-20 11:00:00,CUST-0658,PROD-0172,8,0.1,4804.7,2612.14,7,2023,1,1,54.366349616000996
ORD-002689,2023-08-06 06:00:00,2023-08-11 06:00:00,CUST-0830,PROD-0147,9,0.05,1983.43,1314.1,5,2023,8,3,66.25391367479567
ORD-002690,2023-07-15 11:00:00,2023-07-17 11:00:00,CUST-0465,PROD-0196,1,0.05,631.34,245.82,2,2023,7,3,38.936230874014
ORD-002691,2023-08-15 11:00:00,2023-08-20 11:00:00,CUST-0465,PROD-0169,4,0.0,1974.76,933.16,5,2023,8,3,47.254349895683525
ORD-002692,2023-10-28 09:00:00,2023-10-31 09:00:00,CUST-0776,PROD-0051,2,0.1,186.08,83.18,3,2023,10,4,44.701203783319
ORD-002693,2023-05-10 16:00:00,2023-05-11 16:00:00,CUST-0289,PROD-0110,10,0.1,6014.52,3249.52,1,2023,5,2,54.02791910243876
ORD-002694,2023-01-18 20:00:00,2023-01-21 20:00:00,CUST-0470,PROD-0098,8,0.2,1476.42,557.3,3,2023,1,1,37.74671164031915
ORD-002695,2023-01-23 22:00:00,2023-01-29 22:00:00,CUST-0994,PROD-0008,5,0.1,4309.38,2389.43,6,2023,1,1,55.44718729840486
ORD-002696,2023-11-17 01:00:00,2023-11-22 01:00:00,CUST-0085,PROD-0098,1,0.2,184.55,69.66,5,2023,11,4,37.74586832836629
ORD-002697,2023-11-08 20:00:00,2023-11-12 20:00:00,CUST-0455,PROD-0102,8,0.05,4444.33,1660.49,4,2023,11,4,37.361987071167086
ORD-002698,2023-08-31 23:00:00,2023-09-07 23:00:00,CUST-0064,PROD-0078,9,0.0,159.66,72.63,7,2023,8,3,45.49041713641488
ORD-002699,2023-01-20 11:00:00,2023-01-21 11:00:00,CUST-0286,PROD-0017,10,0.05,5823.88,3669.98,1,2023,1,1,63.016064891446945
ORD-002700,2023-12-28 23:00:00,2023-12-30 23:00:00,CUST-0275,PROD-0035,3,0.0,1140.51,743.07,2,2023,12,4,65.15243180682326
ORD-002701,2023-08-03 03:00:00,2023-08-04 03:00:00,CUST-0045,PROD-0078,8,0.0,141.92,64.56,1,2023,8,3,45.490417136414884
ORD-002702,2023-06-10 03:00:00,2023-06-17 03:00:00,CUST-0738,PROD-0166,9,0.1,3990.63,2188.47,7,2023,6,2,54.84021319941963
ORD-002703,2023-04-10 20:00:00,2023-04-15 20:00:00,CUST-0913,PROD-0149,1,0.1,562.61,330.34,5,2023,4,2,58.715628943673224
ORD-002704,2023-12-11 10:00:00,2023-12-17 10:00:00,CUST-0053,PROD-0187,3,0.1,2683.75,1683.19,6,2023,12,4,62.717838844899866
ORD-002705,2023-09-22 00:00:00,2023-09-28 00:00:00,CUST-0156,PROD-0152,7,0.2,4368.06,2461.82,6,2023,9,3,56.35957381537799
ORD-002706,2023-12-08 21:00:00,2023-12-09 21:00:00,CUST-0380,PROD-0066,2,0.05,1826.22,1203.32,1,2023,12,4,65.8912945866325
ORD-002707,2023-09-14 04:00:00,2023-09-20 04:00:00,CUST-0466,PROD-0110,5,0.0,3341.4,1958.9,6,2023,9,3,58.625127192194896
ORD-002708,2023-03-30 14:00:00,2023-03-31 14:00:00,CUST-0171,PROD-0106,5,0.05,1760.26,1165.51,1,2023,3,1,66.21237771692819
ORD-002709,2023-12-19 16:00:00,2023-12-23 16:00:00,CUST-0861,PROD-0047,3,0.0,709.95,304.11,4,2023,12,4,42.83541094443271
ORD-002710,2023-06-09 08:00:00,2023-06-14 08:00:00,CUST-0392,PROD-0011,6,0.0,5840.28,3424.98,5,2023,6,2,58.64410610450184
ORD-002711,2023-06-24 14:00:00,2023-06-29 14:00:00,CUST-0539,PROD-0033,2,0.2,820.16,479.88,5,2023,6,2,58.51053452984784
ORD-002712,2023-02-15 03:00:00,2023-02-16 03:00:00,CUST-0704,PROD-0152,3,0.0,2340.03,1523.07,1,2023,2,1,65.08762708170407
ORD-002713,2023-04-06 10:00:00,2023-04-11 10:00:00,CUST-0336,PROD-0169,1,0.05,469.01,208.61,5,2023,4,2,44.47879576128441
ORD-002714,2023-01-06 06:00:00,2023-01-12 06:00:00,CUST-0791,PROD-0009,6,0.2,507.6,155.94,6,2023,1,1,30.721040189125294
ORD-002715,2023-02-11 23:00:00,2023-02-13 23:00:00,CUST-0711,PROD-0110,5,0.05,3174.33,1791.83,2,2023,2,1,56.44750230757356
ORD-002716,2023-03-09 09:00:00,2023-03-10 09:00:00,CUST-0164,PROD-0049,7,0.1,3426.19,1458.0,1,2023,3,1,42.55455768652644
ORD-002717,2023-04-02 08:00:00,2023-04-04 08:00:00,CUST-0620,PROD-0079,10,0.1,8455.86,5258.76,2,2023,4,2,62.190717443287845
ORD-002718,2023-07-31 07:00:00,2023-08-07 07:00:00,CUST-0987,PROD-0160,4,0.1,2556.86,1333.42,7,2023,7,3,52.150684824354876
ORD-002719,2023-04-13 05:00:00,2023-04-16 05:00:00,CUST-0216,PROD-0135,5,0.2,3432.64,1159.89,3,2023,4,2,33.790027500699175
ORD-002720,2023-05-16 02:00:00,2023-05-20 02:00:00,CUST-0643,PROD-0163,6,0.1,1777.03,1039.27,4,2023,5,2,58.4835371378086
ORD-002721,2023-06-28 20:00:00,2023-07-03 20:00:00,CUST-0441,PROD-0138,8,0.05,3749.46,2242.26,5,2023,6,2,59.80221151845866
ORD-002722,2023-01-19 18:00:00,2023-01-23 18:00:00,CUST-0171,PROD-0030,3,0.05,1951.94,1004.54,4,2023,1,1,51.46367203909956
ORD-002723,2023-12-26 13:00:00,2023-12-29 13:00:00,CUST-0887,PROD-0068,5,0.05,611.28,246.38,3,2023,12,4,40.30558827378615
ORD-002724,2023-06-25 22:00:00,2023-06-30 22:00:00,CUST-0319,PROD-0068,9,0.1,1042.39,385.57,5,2023,6,2,36.98903481422499
ORD-002725,2023-02-16 16:00:00,2023-02-23 16:00:00,CUST-0996,PROD-0186,4,0.1,576.76,228.56,7,2023,2,1,39.62826825716069
ORD-002726,2023-04-22 14:00:00,2023-04-25 14:00:00,CUST-0722,PROD-0108,1,0.0,512.05,255.99,3,2023,4,2,49.99316473000684
ORD-002727,2023-09-22 21:00:00,2023-09-28 21:00:00,CUST-0303,PROD-0129,3,0.2,676.44,403.11,6,2023,9,3,59.59286854709952
ORD-002728,2023-03-13 14:00:00,2023-03-18 14:00:00,CUST-0103,PROD-0085,6,0.1,4016.63,1939.13,5,2023,3,1,48.277536143483466
ORD-002729,2023-10-16 12:00:00,2023-10-22 12:00:00,CUST-0678,PROD-0096,10,0.0,8734.5,3864.3,6,2023,10,4,44.24179975957411
ORD-002730,2023-06-15 22:00:00,2023-06-16 22:00:00,CUST-0614,PROD-0086,6,0.0,724.56,301.74,1,2023,6,2,41.64458429943691
ORD-002731,2023-03-23 13:00:00,2023-03-27 13:00:00,CUST-0457,PROD-0030,6,0.1,3698.41,1803.61,4,2023,3,1,48.76717292025492
ORD-002732,2023-11-28 03:00:00,2023-11-30 03:00:00,CUST-0997,PROD-0151,6,0.1,4153.84,2536.9,2,2023,11,4,61.07360899793925
ORD-002733,2023-03-25 14:00:00,2023-03-30 14:00:00,CUST-0665,PROD-0136,3,0.0,47.52,28.26,5,2023,3,1,59.46969696969697
ORD-002734,2023-08-13 19:00:00,2023-08-17 19:00:00,CUST-0133,PROD-0102,10,0.2,4678.24,1198.44,4,2023,8,3,25.61732617394576
ORD-002735,2023-07-24 15:00:00,2023-07-31 15:00:00,CUST-0405,PROD-0039,4,0.1,2644.52,1043.68,7,2023,7,3,39.4657631630693
ORD-002736,2023-07-11 19:00:00,2023-07-14 19:00:00,CUST-0542,PROD-0180,8,0.2,866.05,526.53,3,2023,7,3,60.79672074360602
ORD-002737,2023-06-03 01:00:00,2023-06-05 01:00:00,CUST-0441,PROD-0106,9,0.0,3335.22,2264.67,2,2023,6,2,67.90166765610664
ORD-002738,2023-08-04 13:00:00,2023-08-11 13:00:00,CUST-0332,PROD-0023,5,0.2,605.76,346.86,7,2023,8,3,57.260301109350245
ORD-002739,2023-10-31 00:00:00,2023-11-02 00:00:00,CUST-0597,PROD-0020,9,0.05,7041.61,3027.79,2,2023,10,4,42.998547207243796
ORD-002740,2023-06-03 19:00:00,2023-06-09 19:00:00,CUST-0515,PROD-0101,9,0.05,8035.63,5205.4,6,2023,6,2,64.77899057074553
ORD-002741,2023-10-18 04:00:00,2023-10-20 04:00:00,CUST-0430,PROD-0156,6,0.0,4844.82,2234.1,2,2023,10,4,46.113168291082026
ORD-002742,2023-02-16 09:00:00,2023-02-23 09:00:00,CUST-0213,PROD-0160,3,0.1,1917.65,1000.07,7,2023,2,1,52.150809584647874
ORD-002743,2023-08-23 12:00:00,2023-08-25 12:00:00,CUST-0801,PROD-0149,8,0.0,5000.96,3142.8,2,2023,8,3,62.84393396467879
ORD-002744,2023-12-04 04:00:00,2023-12-06 04:00:00,CUST-0075,PROD-0074,3,0.1,1464.1,729.19,2,2023,12,4,49.804658151765594
ORD-002745,2023-06-07 02:00:00,2023-06-09 02:00:00,CUST-0041,PROD-0027,4,0.05,2398.45,1041.13,2,2023,6,2,43.40845129145908
ORD-002746,2023-08-12 02:00:00,2023-08-18 02:00:00,CUST-0249,PROD-0170,4,0.05,2467.87,1306.03,6,2023,8,3,52.921345127579656
ORD-002747,2023-12-17 17:00:00,2023-12-24 17:00:00,CUST-0093,PROD-0019,6,0.0,1364.52,822.42,7,2023,12,4,60.27174390994635
ORD-002748,2023-09-02 05:00:00,2023-09-05 05:00:00,CUST-0251,PROD-0187,2,0.2,1590.37,923.33,3,2023,9,3,58.05755893282696
ORD-002749,2023-10-09 21:00:00,2023-10-13 21:00:00,CUST-0418,PROD-0111,4,0.2,1981.95,1015.03,4,2023,10,4,51.21370367567295
ORD-002750,2023-12-09 12:00:00,2023-12-16 12:00:00,CUST-0342,PROD-0132,8,0.05,5391.06,3579.3,7,2023,12,4,66.39325104895883
ORD-002751,2023-02-19 12:00:00,2023-02-21 12:00:00,CUST-0069,PROD-0072,6,0.05,2637.1,1030.66,2,2023,2,1,39.08308369041751
ORD-002752,2023-07-24 10:00:00,2023-07-27 10:00:00,CUST-0929,PROD-0117,7,0.2,1301.38,716.18,3,2023,7,3,55.03235027432417
ORD-002753,2023-10-01 02:00:00,2023-10-04 02:00:00,CUST-0723,PROD-0104,8,0.0,4881.2,2667.92,3,2023,10,4,54.65705154470213
ORD-002754,2023-04-24 19:00:00,2023-04-26 19:00:00,CUST-0052,PROD-0162,4,0.1,1692.83,662.63,2,2023,4,2,39.14332803648329
ORD-002755,2023-07-05 10:00:00,2023-07-10 10:00:00,CUST-0955,PROD-0155,1,0.2,88.7,29.74,5,2023,7,3,33.528748590755356
ORD-002756,2023-02-09 20:00:00,2023-02-11 20:00:00,CUST-0298,PROD-0035,3,0.2,912.41,514.97,2,2023,2,1,56.44063524073608
ORD-002757,2023-04-07 01:00:00,2023-04-09 01:00:00,CUST-0427,PROD-0143,5,0.2,239.12,115.47,2,2023,4,2,48.28956172632988
ORD-002758,2023-02-17 10:00:00,2023-02-21 10:00:00,CUST-0508,PROD-0163,3,0.2,789.79,420.91,4,2023,2,1,53.29391357196217
ORD-002759,2023-03-19 09:00:00,2023-03-22 09:00:00,CUST-0106,PROD-0100,7,0.2,3612.39,1716.3,3,2023,3,1,47.511481318462295
ORD-002760,2023-01-18 08:00:00,2023-01-22 08:00:00,CUST-0996,PROD-0143,3,0.05,170.37,96.18,4,2023,1,1,56.4536009860891
ORD-002761,2023-07-23 21:00:00,2023-07-28 21:00:00,CUST-0774,PROD-0166,2,0.2,788.27,387.79,5,2023,7,3,49.195072754259336
ORD-002762,2023-02-12 11:00:00,2023-02-18 11:00:00,CUST-0615,PROD-0009,2,0.2,169.2,51.98,6,2023,2,1,30.721040189125297
ORD-002763,2023-01-07 05:00:00,2023-01-10 05:00:00,CUST-0117,PROD-0185,3,0.2,1192.39,487.24,3,2023,1,1,40.86246949404138
ORD-002764,2023-12-18 14:00:00,2023-12-19 14:00:00,CUST-0548,PROD-0091,8,0.2,5006.85,1469.25,1,2023,12,4,29.344797627250664
ORD-002765,2023-08-05 01:00:00,2023-08-08 01:00:00,CUST-0705,PROD-0047,7,0.1,1490.9,543.94,3,2023,8,3,36.48400295123751
ORD-002766,2023-11-21 03:00:00,2023-11-26 03:00:00,CUST-0433,PROD-0080,8,0.1,5363.93,3298.01,5,2023,11,4,61.484955993087155
ORD-002767,2023-08-31 22:00:00,2023-09-03 22:00:00,CUST-0822,PROD-0040,9,0.1,1110.59,564.47,3,2023,8,3,50.826137458468025
ORD-002768,2023-02-27 05:00:00,2023-03-03 05:00:00,CUST-0813,PROD-0144,9,0.2,2401.78,815.53,4,2023,2,1,33.95523320204181
ORD-002769,2023-12-12 02:00:00,2023-12-14 02:00:00,CUST-0309,PROD-0048,1,0.1,467.11,268.05,2,2023,12,4,57.38477018261223
ORD-002770,2023-12-29 18:00:00,2024-01-01 18:00:00,CUST-0576,PROD-0053,4,0.2,224.03,78.83,3,2023,12,4,35.18725170736062
ORD-002771,2023-08-11 01:00:00,2023-08-15 01:00:00,CUST-0147,PROD-0082,5,0.0,2551.75,1594.0,4,2023,8,3,62.46693445674537
ORD-002772,2023-03-04 15:00:00,2023-03-08 15:00:00,CUST-0887,PROD-0126,6,0.0,4993.56,2674.74,4,2023,3,1,53.5637901617283
ORD-002773,2023-11-03 21:00:00,2023-11-06 21:00:00,CUST-0283,PROD-0167,5,0.2,1147.44,460.64,3,2023,11,4,40.14501847591159
ORD-002774,2023-06-22 21:00:00,2023-06-25 21:00:00,CUST-0130,PROD-0059,1,0.1,441.7,263.0,3,2023,6,2,59.54267602445099
ORD-002775,2023-04-02 09:00:00,2023-04-05 09:00:00,CUST-0032,PROD-0020,7,0.0,5765.06,2643.2,3,2023,4,2,45.848612156681796
ORD-002776,2023-08-17 10:00:00,2023-08-20 10:00:00,CUST-0037,PROD-0198,1,0.0,80.7,52.47,3,2023,8,3,65.0185873605948
ORD-002777,2023-07-02 23:00:00,2023-07-03 23:00:00,CUST-0172,PROD-0083,9,0.2,4593.17,1442.27,1,2023,7,3,31.400318298691314
ORD-002778,2023-05-08 05:00:00,2023-05-09 05:00:00,CUST-0278,PROD-0040,9,0.0,1233.99,687.87,1,2023,5,2,55.74356356210342
ORD-002779,2023-03-06 23:00:00,2023-03-08 23:00:00,CUST-0071,PROD-0044,8,0.2,2839.81,1223.73,2,2023,3,1,43.09196742035559
ORD-002780,2023-05-21 11:00:00,2023-05-25 11:00:00,CUST-0390,PROD-0011,10,0.05,9247.11,5221.61,4,2023,5,2,56.46748011000193
ORD-002781,2023-09-26 18:00:00,2023-09-30 18:00:00,CUST-0068,PROD-0179,1,0.0,367.27,223.78,4,2023,9,3,60.930650475127294
ORD-002782,2023-06-17 11:00:00,2023-06-18 11:00:00,CUST-0057,PROD-0032,3,0.0,2862.84,1251.75,1,2023,6,2,43.72406421595338
ORD-002783,2023-07-15 16:00:00,2023-07-21 16:00:00,CUST-0582,PROD-0070,2,0.1,949.59,337.19,6,2023,7,3,35.50900915131794
ORD-002784,2023-11-23 23:00:00,2023-11-26 23:00:00,CUST-0348,PROD-0087,7,0.2,3080.73,961.27,3,2023,11,4,31.20266949716463
ORD-002785,2023-01-12 05:00:00,2023-01-18 05:00:00,CUST-0681,PROD-0129,5,0.0,1409.25,953.7,6,2023,1,1,67.67429483767961
ORD-002786,2023-08-10 03:00:00,2023-08-17 03:00:00,CUST-0080,PROD-0017,4,0.1,2206.94,1345.38,7,2023,8,3,60.96133107379449
ORD-002787,2023-06-05 19:00:00,2023-06-10 19:00:00,CUST-0113,PROD-0032,9,0.05,8159.09,3325.82,5,2023,6,2,40.76214381750906
ORD-002788,2023-12-22 01:00:00,2023-12-25 01:00:00,CUST-0887,PROD-0135,10,0.2,6865.28,2319.78,3,2023,12,4,33.790027500699175
ORD-002789,2023-04-21 13:00:00,2023-04-24 13:00:00,CUST-0942,PROD-0100,3,0.1,1741.69,929.08,3,2023,4,2,53.34359156910816
ORD-002790,2023-09-14 21:00:00,2023-09-15 21:00:00,CUST-0936,PROD-0001,10,0.2,278.08,145.08,1,2023,9,3,52.172036823935564
ORD-002791,2023-04-03 21:00:00,2023-04-06 21:00:00,CUST-0144,PROD-0122,5,0.0,1133.25,519.9,3,2023,4,2,45.87690271343481
ORD-002792,2023-07-28 06:00:00,2023-07-29 06:00:00,CUST-0756,PROD-0189,7,0.05,5729.37,2128.85,1,2023,7,3,37.156790362640216
ORD-002793,2023-05-21 08:00:00,2023-05-25 08:00:00,CUST-0923,PROD-0188,10,0.1,7001.46,3779.86,4,2023,5,2,53.986739908533366
ORD-002794,2023-02-19 07:00:00,2023-02-21 07:00:00,CUST-0147,PROD-0176,1,0.1,670.91,234.63,2,2023,2,1,34.97190383210863
ORD-002795,2023-04-24 02:00:00,2023-04-29 02:00:00,CUST-0108,PROD-0022,5,0.2,882.0,386.15,5,2023,4,2,43.78117913832199
ORD-002796,2023-10-29 13:00:00,2023-11-04 13:00:00,CUST-0873,PROD-0018,10,0.1,1545.93,835.13,6,2023,10,4,54.0212040648671
ORD-002797,2023-10-05 12:00:00,2023-10-09 12:00:00,CUST-0244,PROD-0139,9,0.0,3554.73,1774.98,4,2023,10,4,49.93290629668076
ORD-002798,2023-06-25 10:00:00,2023-06-28 10:00:00,CUST-0699,PROD-0159,6,0.2,549.5,145.46,3,2023,6,2,26.47133757961784
ORD-002799,2023-03-19 14:00:00,2023-03-26 14:00:00,CUST-0411,PROD-0020,8,0.05,6259.21,2691.37,7,2023,3,1,42.998557325924516
ORD-002800,2023-09-30 22:00:00,2023-10-02 22:00:00,CUST-0998,PROD-0086,7,0.1,760.79,267.5,2,2023,9,3,35.16081967428594
ORD-002801,2023-07-26 01:00:00,2023-08-01 01:00:00,CUST-0984,PROD-0071,10,0.0,2463.0,1431.7,6,2023,7,3,58.128298822574095
ORD-002802,2023-11-20 15:00:00,2023-11-25 15:00:00,CUST-0652,PROD-0042,6,0.0,5577.72,2640.6,5,2023,11,4,47.34192465738688
ORD-002803,2023-04-17 23:00:00,2023-04-22 23:00:00,CUST-0125,PROD-0107,6,0.1,3385.37,1508.33,5,2023,4,2,44.5543618570496
ORD-002804,2023-05-30 10:00:00,2023-06-03 10:00:00,CUST-0351,PROD-0151,8,0.0,6153.84,3997.92,4,2023,5,2,64.96626496626496
ORD-002805,2023-03-21 19:00:00,2023-03-26 19:00:00,CUST-0527,PROD-0026,3,0.1,270.0,175.77,5,2023,3,1,65.10000000000001
ORD-002806,2023-10-17 13:00:00,2023-10-21 13:00:00,CUST-0496,PROD-0050,1,0.1,430.15,174.27,4,2023,10,4,40.51377426479136
ORD-002807,2023-10-12 23:00:00,2023-10-16 23:00:00,CUST-0409,PROD-0131,4,0.2,470.37,253.21,4,2023,10,4,53.83208963156664
ORD-002808,2023-10-03 04:00:00,2023-10-07 04:00:00,CUST-0630,PROD-0119,10,0.0,4203.0,2148.0,4,2023,10,4,51.10635260528195
ORD-002809,2023-02-19 12:00:00,2023-02-21 12:00:00,CUST-0884,PROD-0171,4,0.0,1205.16,697.4,2,2023,2,1,57.8678349762687
ORD-002810,2023-10-20 09:00:00,2023-10-22 09:00:00,CUST-0313,PROD-0099,3,0.2,685.97,410.87,2,2023,10,4,59.896205373412826
ORD-002811,2023-10-09 13:00:00,2023-10-12 13:00:00,CUST-0347,PROD-0072,4,0.2,1480.48,409.52,3,2023,10,4,27.66129903814979
ORD-002812,2023-11-03 08:00:00,2023-11-06 08:00:00,CUST-0983,PROD-0097,6,0.0,4910.52,2759.28,3,2023,11,4,56.19119767356614
ORD-002813,2023-12-07 21:00:00,2023-12-13 21:00:00,CUST-0115,PROD-0057,6,0.2,3146.98,1328.92,6,2023,12,4,42.22842216982631
ORD-002814,2023-04-26 12:00:00,2023-04-30 12:00:00,CUST-0282,PROD-0002,8,0.1,5321.59,2347.35,4,2023,4,2,44.109937067680896
ORD-002815,2023-08-19 05:00:00,2023-08-26 05:00:00,CUST-0628,PROD-0049,3,0.2,1305.22,461.71,7,2023,8,3,35.374113176322766
ORD-002816,2023-05-28 00:00:00,2023-06-02 00:00:00,CUST-0785,PROD-0179,6,0.2,1762.9,901.96,5,2023,5,2,51.16342390379488
ORD-002817,2023-12-02 05:00:00,2023-12-08 05:00:00,CUST-0093,PROD-0195,2,0.2,1104.82,307.74,6,2023,12,4,27.854311109502
ORD-002818,2023-10-25 20:00:00,2023-10-29 20:00:00,CUST-0525,PROD-0182,7,0.2,4894.34,2005.37,4,2023,10,4,40.9732466481691
ORD-002819,2023-04-07 20:00:00,2023-04-08 20:00:00,CUST-0525,PROD-0122,10,0.05,2153.17,926.47,1,2023,4,2,43.02818634850012
ORD-002820,2023-03-12 19:00:00,2023-03-17 19:00:00,CUST-0852,PROD-0144,9,0.0,3002.22,1415.97,5,2023,3,1,47.16409856706038
ORD-002821,2023-11-03 18:00:00,2023-11-09 18:00:00,CUST-0695,PROD-0104,7,0.0,4271.05,2334.43,6,2023,11,4,54.65705154470212
ORD-002822,2023-06-16 19:00:00,2023-06-18 19:00:00,CUST-0611,PROD-0032,3,0.2,2290.27,679.18,2,2023,6,2,29.655018840573383
ORD-002823,2023-12-17 02:00:00,2023-12-20 02:00:00,CUST-0492,PROD-0142,1,0.2,74.49,34.58,3,2023,12,4,46.42233856893543
ORD-002824,2023-10-10 16:00:00,2023-10-17 16:00:00,CUST-0174,PROD-0189,4,0.05,3273.93,1216.49,7,2023,10,4,37.156872627087324
ORD-002825,2023-08-23 11:00:00,2023-08-29 11:00:00,CUST-0841,PROD-0002,4,0.05,2808.62,1321.5,6,2023,8,3,47.051576931019504
ORD-002826,2023-08-30 22:00:00,2023-09-01 22:00:00,CUST-0911,PROD-0159,6,0.05,652.54,248.5,2,2023,8,3,38.081956661660584
ORD-002827,2023-05-31 02:00:00,2023-06-01 02:00:00,CUST-0954,PROD-0136,4,0.2,50.69,25.01,1,2023,5,2,49.33912014203985
ORD-002828,2023-08-24 07:00:00,2023-08-30 07:00:00,CUST-0491,PROD-0031,10,0.2,963.52,445.12,6,2023,8,3,46.197276652274994
ORD-002829,2023-05-04 05:00:00,2023-05-08 05:00:00,CUST-0275,PROD-0087,9,0.0,4951.17,2226.15,4,2023,5,2,44.9620998673041
ORD-002830,2023-11-06 10:00:00,2023-11-13 10:00:00,CUST-0573,PROD-0146,3,0.05,1355.46,606.81,7,2023,11,4,44.7678278960648
ORD-002831,2023-08-25 23:00:00,2023-08-26 23:00:00,CUST-0415,PROD-0171,1,0.0,301.29,174.35,1,2023,8,3,57.8678349762687
ORD-002832,2023-12-16 21:00:00,2023-12-20 21:00:00,CUST-0253,PROD-0009,9,0.2,761.4,233.91,4,2023,12,4,30.721040189125297
ORD-002833,2023-07-17 02:00:00,2023-07-24 02:00:00,CUST-0573,PROD-0020,7,0.1,5188.55,2066.69,7,2023,7,3,39.831744899827505
ORD-002834,2023-10-03 03:00:00,2023-10-09 03:00:00,CUST-0048,PROD-0081,10,0.0,7204.4,4603.0,6,2023,10,4,63.89151074343458
ORD-002835,2023-08-13 15:00:00,2023-08-20 15:00:00,CUST-0117,PROD-0069,1,0.1,560.87,295.54,7,2023,8,3,52.69313744718027
ORD-002836,2023-07-23 23:00:00,2023-07-30 23:00:00,CUST-0372,PROD-0165,1,0.1,308.73,154.95,7,2023,7,3,50.18948595860459
ORD-002837,2023-07-24 22:00:00,2023-07-29 22:00:00,CUST-0482,PROD-0183,8,0.2,2854.78,1586.86,5,2023,7,3,55.58606967962504
ORD-002838,2023-03-05 03:00:00,2023-03-07 03:00:00,CUST-0696,PROD-0184,5,0.0,4708.25,2621.0,2,2023,3,1,55.66824191578612
ORD-002839,2023-03-28 11:00:00,2023-04-01 11:00:00,CUST-0981,PROD-0078,6,0.05,101.12,43.1,4,2023,3,1,42.62262658227848
ORD-002840,2023-05-05 15:00:00,2023-05-07 15:00:00,CUST-0014,PROD-0186,5,0.0,801.05,365.8,2,2023,5,2,45.66506460270895
ORD-002841,2023-06-18 20:00:00,2023-06-24 20:00:00,CUST-0375,PROD-0055,2,0.2,306.64,138.46,6,2023,6,2,45.153926428385084
ORD-002842,2023-12-30 15:00:00,2024-01-06 15:00:00,CUST-0178,PROD-0103,4,0.1,2162.2,1192.32,7,2023,12,4,55.143834982887796
ORD-002843,2023-06-25 09:00:00,2023-07-01 09:00:00,CUST-0866,PROD-0035,8,0.1,2737.22,1677.38,6,2023,6,2,61.28042320310389
ORD-002844,2023-08-19 22:00:00,2023-08-22 22:00:00,CUST-0248,PROD-0075,10,0.1,7938.54,2965.64,3,2023,8,3,37.35749898595963
ORD-002845,2023-11-01 01:00:00,2023-11-08 01:00:00,CUST-0766,PROD-0051,3,0.05,294.63,140.28,7,2023,11,4,47.61225944404847
